repository,status,analysis_time_hours,size_files,size_additions,size_deletions,description_chars,interaction_participants,interaction_comments,reviews_count
microsoft/generative-ai-for-beginners,MERGED,1.958611111111111,0,0,0,90,3,4,1
microsoft/generative-ai-for-beginners,MERGED,1174.8897222222222,3,3,3,112,4,6,7
microsoft/generative-ai-for-beginners,MERGED,421.2813888888889,1,1,1,4577,3,1,2
microsoft/generative-ai-for-beginners,MERGED,195.76666666666668,2,335,0,673,2,3,1
microsoft/generative-ai-for-beginners,CLOSED,936.065,1,1,1,3979,1,3,1
microsoft/generative-ai-for-beginners,MERGED,72.35194444444444,26,5929,0,210,2,14,1
microsoft/generative-ai-for-beginners,MERGED,136.75583333333333,1,7,7,146,2,4,1
microsoft/generative-ai-for-beginners,MERGED,161.03805555555556,1,3,3,133,2,4,1
microsoft/generative-ai-for-beginners,MERGED,184.5561111111111,1,0,2,177,2,4,1
microsoft/generative-ai-for-beginners,MERGED,196.65666666666667,1,1,1,232,2,7,1
microsoft/generative-ai-for-beginners,MERGED,254.07694444444445,3,24,3,624,2,1,1
microsoft/generative-ai-for-beginners,MERGED,256.4397222222222,1,1,1,129,2,4,1
microsoft/generative-ai-for-beginners,MERGED,278.24861111111113,1,1,1,49,2,5,1
microsoft/generative-ai-for-beginners,MERGED,280.27555555555557,1,1,1,144,2,4,1
microsoft/generative-ai-for-beginners,MERGED,304.81944444444446,1,1,1,151,2,4,1
microsoft/generative-ai-for-beginners,MERGED,327.61555555555555,1,1,1,151,2,4,1
microsoft/generative-ai-for-beginners,MERGED,355.0538888888889,4,8,8,28,2,11,1
microsoft/generative-ai-for-beginners,MERGED,21.426388888888887,1,1,1,29,2,3,1
microsoft/generative-ai-for-beginners,MERGED,72.12027777777777,1,1,1,31,2,3,1
microsoft/generative-ai-for-beginners,MERGED,48.61361111111111,1,3,1,95,2,3,1
microsoft/generative-ai-for-beginners,MERGED,387.14194444444445,7,1235,1,0,2,4,1
microsoft/generative-ai-for-beginners,MERGED,391.43944444444446,2,14,14,41,1,3,1
microsoft/generative-ai-for-beginners,MERGED,825.1077777777778,1,4,3,3644,1,1,1
microsoft/generative-ai-for-beginners,MERGED,93.25555555555556,1,4,1,1254,2,2,1
microsoft/generative-ai-for-beginners,MERGED,95.9786111111111,1,115,0,0,2,3,1
microsoft/generative-ai-for-beginners,MERGED,58.753055555555555,1,25,16,114,2,2,1
microsoft/generative-ai-for-beginners,MERGED,234.71194444444444,6,27,27,41,3,9,2
microsoft/generative-ai-for-beginners,MERGED,52.23583333333333,1,1,1,80,2,2,1
microsoft/generative-ai-for-beginners,MERGED,142.39777777777778,3,13,13,25,1,4,1
